series,country,code,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015
Mobile cellular subscriptions (per 100 people),Lithuania,LTU,14.55702743,28.59433697,46.80495102,60.58800896,89.1476662,129.0471147,141.9895141,150.1054266,155.7707564,155.9984832,155.8123414,159.3007028,163.1312022,150.7823485,142.4940241,141.1735748
Mobile cellular subscriptions (per 100 people),Luxembourg,LUX,69.61765543,92.70572238,106.0745033,119.4189901,102.6676103,109.7104505,150.9301361,142.6433936,144.6887759,144.6166454,143.3727099,147.6194795,143.4857751,145.1703844,144.2986392,141.6910194
Mobile cellular subscriptions (per 100 people),"Macao SAR, China",MAC,32.65878823,44.2872368,61.40971612,78.70378978,90.94063466,109.0334187,126.7972072,154.1387072,176.2814769,191.0386523,201.3757476,236.9854449,276.8618965,290.246118,307.2748098,308.1886876
Mobile cellular subscriptions (per 100 people),North Macedonia,MKD,5.679668056,10.87351416,17.69455383,37.46725237,47.47879688,54.41028893,60.73017035,86.12638998,94.3104945,92.98627421,102.8463178,105.5373638,106.4769433,106.4234629,105.6594552,98.8434801
Mobile cellular subscriptions (per 100 people),Madagascar,MDG,0.389074513,0.882722664,0.947075442,1.600434657,1.829445699,2.715327569,5.405022424,11.1298202,23.57089558,29.75693339,35.48710226,38.84334449,38.22393217,35.87033159,40.11353084,43.03168029
Mobile cellular subscriptions (per 100 people),Malawi,MWI,0.436355074,0.48465851,0.730171111,1.11775638,1.789774224,3.301776593,4.727462525,7.786705799,10.85490815,17.38343815,21.18001509,26.08970999,29.82362776,33.01165645,34.18209505,38.76692535
Mobile cellular subscriptions (per 100 people),Malaysia,MYS,22.32170197,31.36877845,37.49827327,44.96469217,57.67519655,75.39480725,73.42192752,86.17480992,100.1760536,106.8284441,117.9017242,125.6206583,139.3270554,142.7087288,146.794505,141.9557664
Mobile cellular subscriptions (per 100 people),Maldives,MDV,2.703649821,6.575851652,14.33503031,22.36210829,37.48204439,66.32184432,86.21251205,96.43615091,129.3110665,131.1522847,136.7219435,141.6646192,144.6427327,156.0063185,159.7689676,169.8394332
Mobile cellular subscriptions (per 100 people),Mali,MLI,0.092516296,0.20715957,0.384634048,2.003076446,3.190567687,5.781139195,11.10539388,17.97391391,23.63095724,29.67239609,47.91227225,67.4695104,88.48387499,116.1452168,133.9209668,125.3190059
Mobile cellular subscriptions (per 100 people),Malta,MLT,28.66747493,59.53370865,68.41109071,71.26528867,74.86998469,78.97944457,84.33187905,89.43144673,93.28353515,101.5843562,108.793686,123.1784046,123.800729,127.2274727,122.3518897,114.8018196
Mobile cellular subscriptions (per 100 people),Marshall Islands,MHL,0.824358218,0.8986823,1.012918379,1.097388655,1.183062368,1.214664311,0,0,0,0,0,0,0,0,30.74237887,31.37016798
Mobile cellular subscriptions (per 100 people),Mauritania,MRT,0.567717364,3.999640817,8.762013578,12.17184599,17.7290523,24.75185569,34.40580547,44.8379075,64.70073014,65.67863996,81.1838474,94.05598186,110.7082451,106.5519286,97.6622448,92.35377146
Mobile cellular subscriptions (per 100 people),Mauritius,MUS,14.80348375,22.23310416,28.16368605,37.22048715,43.80628289,52.21009055,61.07014177,73.08623436,80.99968331,84.91094394,92.79764363,100.6113964,115.290457,118.8200739,127.8525949,136.2793111
Mobile cellular subscriptions (per 100 people),Mexico,MEX,14.38375898,21.89015027,25.69264365,29.3838657,36.99151884,44.69619916,51.82629303,61.45672658,68.65461989,74.91580596,81.2063834,82.85839199,87.0169211,91.01095461,88.37316756,89.62827659
Mobile cellular subscriptions (per 100 people),"Micronesia, Fed. Sts.",FSM,0,0,0.089292092,5.249318009,11.4700551,12.70416441,16.87745351,25.04838769,25.29805711,25.49412245,25.57720192,25.58232224,28.83897553,28.90433662,0,20.55964627
Mobile cellular subscriptions (per 100 people),Moldova,MDA,3.269378181,5.356503903,8.154633404,11.62540529,19.4465228,27.2355901,34.44683759,48.56606264,63.56631034,56.97862537,69.34374716,89.48951998,102.1981124,108.2043477,111.9756969,113.2956183
Mobile cellular subscriptions (per 100 people),Monaco,MCO,42.89850608,44.08211071,45.92725252,46.66728556,48.85841916,53.48620142,57.18971604,64.10457845,69.0477685,70.98546341,70.57086021,93.64854912,95.66282421,100.1072658,93.25671559,92.54624592
Mobile cellular subscriptions (per 100 people),Mongolia,MNG,6.307681009,7.886432142,8.658643792,12.6765679,16.89139537,21.7722345,30.02043202,45.84599655,66.9420518,84.33692877,92.89366961,107.229573,120.8733221,101.1398329,104.2861725,103.4878838
Mobile cellular subscriptions (per 100 people),Montenegro,MNE,0,0,0,0,76.47930187,85.83355981,101.7605072,142.4226408,183.3878625,205.0386418,185.4070398,183.4653396,156.5227762,156.7802305,159.751787,158.981712
Mobile cellular subscriptions (per 100 people),Morocco,MAR,8.133729629,16.38290509,21.04470828,24.71174383,31.00385739,40.69143563,51.95551274,64.27130717,72.34623057,79.2717969,98.88351218,111.5066406,117.3709565,125.8279977,129.0186985,124.279337
Mobile cellular subscriptions (per 100 people),Mozambique,MOZ,0.287390526,0.837793641,1.362715891,2.271134555,3.594928531,7.44116826,11.28143823,14.47231559,20.16429783,26.61171939,31.3091043,33.06063053,35.95690082,49.11065305,70.98140522,75.00930402
Mobile cellular subscriptions (per 100 people),Myanmar,MMR,0.029419172,0.049268903,0.103230987,0.141753867,0.195300032,0.269672968,0.445459947,0.511172861,0.753933666,1.024169005,1.202648548,2.497501633,7.426825561,13.48984154,56.83954844,79.62426697
Mobile cellular subscriptions (per 100 people),Namibia,NAM,4.507622004,5.742290732,7.94270661,11.6773562,14.7516817,22.86744121,30.64828714,39.78489599,51.60525706,78.89937715,92.89286276,102.9148729,99.0478761,123.7423736,119.0807762,111.7016048
Mobile cellular subscriptions (per 100 people),Nauru,NRU,11.56515035,14.474573,0,0,0,0,0,0,0,0,60.5409628,65.15608286,65.10915358,0,0,84.04112651
Mobile cellular subscriptions (per 100 people),Nepal,NPL,0.041637655,0.069265711,0.086376308,0.318760633,0.44907767,0.864809012,4.363299013,12.23679425,15.62410254,20.71222193,33.85504967,48.97778031,60.76911914,78.01707755,83.82947761,99.65856976
Mobile cellular subscriptions (per 100 people),Netherlands,NLD,67.6451895,76.3376165,75.3563546,81.84737461,91.38038468,97.3691093,105.9435391,117.6543655,125.3100554,121.8477658,115.4171328,118.7279121,117.4658849,115.4123066,115.3822493,122.1109286
Mobile cellular subscriptions (per 100 people),New Caledonia,NCL,22.54612096,30.05349865,34.72237293,41.38014786,48.79257822,55.44909784,63.10175667,70.71906066,77.63407975,81.5620914,84.46405484,85.35733598,85.1449676,87.01346628,86.5746907,91.96027304
Mobile cellular subscriptions (per 100 people),New Zealand,NZL,39.99724014,58.82386213,62.02223379,64.65269018,74.16558207,85.41463968,90.96435436,100.7038503,108.4446201,109.2290151,108.3670897,110.0137882,111.6027902,107.0856263,112.9769538,121.9886768
Mobile cellular subscriptions (per 100 people),Nicaragua,NIC,1.762445586,3.168043069,4.511270761,8.767622846,13.71320868,20.52144966,33.09732772,44.62419926,54.64384473,57.95828815,67.66439527,81.16938965,97.03373143,111.2683166,113.8384416,115.3296496
Mobile cellular subscriptions (per 100 people),Niger,NER,0.017689575,0.017670385,0.461934868,0.638449273,1.289911695,2.337407513,3.362299696,6.041130838,12.27826846,16.20534839,22.03703574,27.44227428,30.0513406,37.56084948,42.51700417,44.50986093
Mobile cellular subscriptions (per 100 people),Nigeria,NGA,0.02441963,0.211221041,1.210845315,2.365893711,6.68866615,13.23005515,22.39468915,27.24021429,41.33577643,47.58638737,54.23811186,57.51550468,66.31025547,72.82602613,77.46743354,81.97475275
Mobile cellular subscriptions (per 100 people),Northern Mariana Islands,MNP,3.734222908,16.60816065,22.20911848,24.95108681,28.47645275,0,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),Norway,NOR,71.78479169,79.59651016,83.50890769,88.95247425,98.52955299,102.8281314,104.4588097,106.9661048,109.2804594,110.8786963,114.5108913,115.5824466,115.509809,112.0335357,111.6785885,110.1059349
Mobile cellular subscriptions (per 100 people),Oman,OMN,7.142942178,14.07430711,19.82989972,24.89349023,32.96971561,53.09007343,70.44534978,94.08548532,117.0262559,138.0495907,151.4460942,147.92643,150.8732775,149.2089101,153.8060369,155.7561043
Mobile cellular subscriptions (per 100 people),Pakistan,PAK,0.198544504,0.46640912,1.040369219,1.440824446,2.9434214,7.324109273,19.37808733,34.55098392,47.3397604,49.62151862,51.00722535,54.83032062,59.42025439,62.20843608,65.19134199,59.67675827
Mobile cellular subscriptions (per 100 people),Palau,PLW,0,0,12.38224775,19.73843058,19.71165922,30.51283344,42.54039452,55.20499845,61.0773741,67.69361521,78.27400216,84.67653509,95.57004346,100.786296,107.4061587,133.4326177
Mobile cellular subscriptions (per 100 people),Panama,PAN,13.67214451,15.52228927,16.8486602,21.76276901,38.84758508,52.89805885,64.55108304,87.73233237,112.0153602,170.4438993,183.417508,182.5975676,165.480489,162.3588926,177.5895959,145.1045438
Mobile cellular subscriptions (per 100 people),Papua New Guinea,PNG,0.155401905,0.187769074,0.254556735,0.287310088,0.767674013,1.154056014,1.490708859,4.334592388,12.24434673,19.26304103,25.17486852,30.74307157,33.75051158,36.38292152,39.68382897,41.0035551
Mobile cellular subscriptions (per 100 people),Paraguay,PRY,16.0194964,22.06640992,31.53341939,33.0704465,32.29215977,34.45393525,58.41069259,83.97567218,102.5794009,98.52812081,102.6392137,111.7235159,114.6941362,117.4443175,119.9410874,119.974846
Mobile cellular subscriptions (per 100 people),Peru,PER,4.779155172,6.638127117,8.43967421,10.60821354,14.67186871,19.83622779,32.13408596,53.90572862,72.73380352,85.14627675,99.60853686,110.1218612,98.78481683,99.18268397,105.0276552,111.4742209
Mobile cellular subscriptions (per 100 people),Philippines,PHL,8.27925362,15.27032611,18.92463893,27.13864248,38.92784282,40.31821357,48.76907405,64.02850974,74.64704735,81.32235128,87.86246562,97.77022573,104.0252318,103.1328562,109.8700461,114.3710694
Mobile cellular subscriptions (per 100 people),Poland,POL,17.52265863,25.87666945,35.96216995,45.055754,59.84050126,75.60778279,95.32592008,107.4422651,114.0266842,116.2139851,121.6459352,129.8786171,140.0258516,147.5698282,147.4923404,141.4598694
Mobile cellular subscriptions (per 100 people),Portugal,PRT,64.70432962,76.91550537,83.11831542,95.50631584,100.6625516,108.7804944,115.9569577,127.559973,132.7779993,111.3652914,115.3184225,116.7515206,113.2623797,114.5869644,114.2890262,113.0168861
Mobile cellular subscriptions (per 100 people),Puerto Rico,PRI,34.44112369,42.48709139,42.9921585,44.67402476,48.41260381,52.38297449,57.99316323,64.40340728,67.69145568,72.53981075,78.9147271,84.20089424,83.37088585,85.34247962,90.13525243,91.64100665
Mobile cellular subscriptions (per 100 people),Qatar,QAT,18.71018381,26.21108936,37.39599487,50.30352987,63.02934401,84.45322902,90.61267314,102.6230363,98.97588897,121.0210188,127.6009277,127.6056981,136.4991656,162.6308707,149.2831674,154.912235
Mobile cellular subscriptions (per 100 people),Romania,ROU,11.40061194,17.64009691,23.60165076,32.77218532,47.9837041,63.31296631,76.4775578,98.34059881,118.8007792,122.6405258,119.7922166,115.8242824,113.4223875,114.1701218,114.6238647,116.1454247
Mobile cellular subscriptions (per 100 people),Russian Federation,RUS,2.228887102,5.314723089,12.12593129,24.98783944,51.16733273,83.52351405,105.0701387,119.4978199,139.2838126,160.5071896,165.6610167,141.7866096,144.4957561,151.2556334,152.7878864,156.7665611
Mobile cellular subscriptions (per 100 people),Rwanda,RWA,0.480888445,0.79037532,0.984089688,1.525678362,1.561343212,2.470314799,3.389414919,6.66938775,13.52113618,24.18673448,34.42380763,42.03670781,52.49608545,60.25535633,68.14488903,75.23533322
Mobile cellular subscriptions (per 100 people),Samoa,WSM,1.358636581,1.347490972,1.446712747,5.601792574,8.507334918,12.7235906,24.02589516,45.14957108,0,0,46.23161009,0,50.62587067,49.95873741,52.79816809,59.20145797
Mobile cellular subscriptions (per 100 people),San Marino,SMR,54.06926891,57.9967808,59.91991133,59.08884305,58.72546661,58.11983191,58.04599619,57.61885948,79.48534202,96.42305216,96.76980511,109.1365091,108.656284,110.5002253,112.6119381,109.0974084
Mobile cellular subscriptions (per 100 people),Sao Tome and Principe,STP,0,0,1.321400685,3.134064333,4.911317273,7.392998516,11.11721225,17.72145191,29.051631,45.37691997,56.40228837,61.83375976,64.32678334,64.68359853,65.06427946,91.96863626
Mobile cellular subscriptions (per 100 people),Saudi Arabia,SAU,6.385371964,11.44909956,22.13620269,31.26548242,38.77879493,58.05554012,77.61139698,107.5754805,131.2079923,157.5083371,175.3178957,179.0988641,171.9576466,168.6778476,164.1527601,161.21011
Mobile cellular subscriptions (per 100 people),Senegal,SEN,2.578767773,3.036930771,5.436123348,7.498420624,10.48085228,15.76541839,26.48069595,31.3978306,45.39008866,56.59267039,66.58927184,72.63867013,86.68977306,96.60334847,102.9306512,104.2023505
Mobile cellular subscriptions (per 100 people),Serbia,SRB,0,0,0,0,51.17181283,73.72001754,89.37585492,114.2961107,130.6946168,135.3233088,136.0150378,141.0434365,127.1991843,128.668141,131.3531175,129.3835881
Mobile cellular subscriptions (per 100 people),Seychelles,SYC,32.4269298,45.14164062,54.26346245,58.89199923,64.17947447,68.47222384,80.76424052,87.49377293,104.2746865,121.5731078,127.2476409,134.9227834,143.1973895,141.4376409,154.4229141,149.3792825
Mobile cellular subscriptions (per 100 people),Sierra Leone,SLE,0.260467397,0.55372593,1.303473543,2.115790837,0,0,0,13.06581196,16.56252155,18.53081915,31.07183217,32.31814728,32.55463913,57.43117807,66.61542977,77.33664462
Mobile cellular subscriptions (per 100 people),Singapore,SGP,67.77675756,72.58809459,79.3192099,84.63439691,93.4502185,100.9198005,106.7315594,127.0378465,132.5809637,137.4018501,143.0129038,147.5817519,149.9274113,154.0346262,145.4770145,145.7181198
Mobile cellular subscriptions (per 100 people),Sint Maarten (Dutch part),SXM,0,0,0,0,0,0,0,0,0,0,0,0,195.9076809,0,0,0
Mobile cellular subscriptions (per 100 people),Slovak Republic,SVK,23.13200129,39.93952522,54.38643654,68.45025357,79.53895594,84.45255999,90.99901883,112.8232059,102.5718387,102.0188253,109.7951532,110.7424278,112.6667989,114.6576409,117.686388,123.0642809
Mobile cellular subscriptions (per 100 people),Slovenia,SVN,61.25974443,74.15357579,84.04384184,87.42014596,92.58359451,87.75196057,90.36547028,95.31358042,101.0258437,102.6817359,103.1430699,104.991399,108.3023978,110.1911624,112.1194727,113.1226386
Mobile cellular subscriptions (per 100 people),Solomon Islands,SLB,0.267688114,0.219575608,0.221625699,0.229827239,0.63588287,1.243559399,1.418640942,2.1600455,5.813942221,9.472675121,21.3732943,49.64088413,53.21709939,55.48152791,63.05844225,69.32262593
Mobile cellular subscriptions (per 100 people),Somalia,SOM,0.917277086,0.93707828,1.062574706,2.049541518,4.942003611,4.776784674,5.099688242,5.396609418,5.478437064,5.464603394,5.389697048,14.73376335,18.48826148,40.32683174,41.32468921,42.40075455
Mobile cellular subscriptions (per 100 people),South Africa,ZAF,17.81332668,22.83943536,28.7485622,35.0490254,42.91739338,69.28179094,80.13859924,84.60660947,88.99293459,90.74710393,97.27155903,122.0365009,128.6931179,142.6770351,144.8590927,157.4892588
Mobile cellular subscriptions (per 100 people),South Sudan,SSD,0,0,0,0,0,0,0,0,0,0,15.44096302,17.57289089,21.4921053,25.69079809,25.64901594,25.89711066
Mobile cellular subscriptions (per 100 people),Spain,ESP,59.55835811,72.39028278,80.84111071,88.13545118,89.90428836,97.73091333,102.8639102,107.0209594,107.9553544,110.1038303,110.3421909,112.5430587,108.360446,107.6286827,109.3441127,109.9855567
Mobile cellular subscriptions (per 100 people),Sri Lanka,LKA,2.291188217,3.528817631,4.873723405,7.218515291,11.34483891,17.087516,27.23856918,39.76107463,54.63200747,79.60666574,83.98898868,87.82201679,91.9860531,96.13564533,104.1599133,112.0119107
Mobile cellular subscriptions (per 100 people),St. Kitts and Nevis,KNA,2.639625173,4.566607228,10.80753934,47.38213693,62.25848003,109.1492777,108.8023211,137.1902584,157.9862584,159.666709,168.7656899,161.8293016,159.2390052,161.202529,136.014564,152.7704541
Mobile cellular subscriptions (per 100 people),St. Lucia,LCA,1.567398119,1.681258328,8.846160978,60.71868848,61.49574705,63.88448841,63.43485313,87.75176399,103.8374383,111.8158031,115.9575277,125.7827658,124.7660636,121.8906988,107.7498227,106.9000074
Mobile cellular subscriptions (per 100 people),St. Martin (French part),MAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),St. Vincent and the Grenadines,VCT,2.074473693,6.592691018,8.798589687,55.62029211,63.93861893,63.0299352,78.64771238,99.69952357,117.9321223,110.2640204,120.5684854,121.2571986,117.4948882,116.6849698,107.5810012,106.4696381
Mobile cellular subscriptions (per 100 people),Sudan,SDN,0.087456552,0.385367666,0.691968805,1.870351663,3.636842279,6.187895382,15.43906617,26.34750105,37.39709613,46.55767523,53.62556885,72.79621939,78.66541133,76.84727423,75.11938953,73.19267695
Mobile cellular subscriptions (per 100 people),Suriname,SUR,8.569555614,17.85003508,21.86210069,33.45150661,41.68246594,45.09414591,61.30009846,71.97705826,123.0678468,141.4685909,95.43766481,96.6269791,101.9635914,154.0215659,162.8627901,130.4067075
Mobile cellular subscriptions (per 100 people),Eswatini,SWZ,3.202341397,5.281372312,6.471204567,8.027978923,13.60526345,18.65870065,23.19679699,35.05509184,48.780405,60.68503936,65.98679904,69.34685278,72.42830048,79.85199214,81.43072216,82.98528312
Mobile cellular subscriptions (per 100 people),Sweden,SWE,71.8325825,80.68116575,89.05432796,98.20893943,97.56490871,100.5773698,105.516699,110.3944972,108.5026226,112.2410111,117.1682302,120.9864009,123.9897982,124.5150033,126.3146745,128.3214584
Mobile cellular subscriptions (per 100 people),Switzerland,CHE,64.58480778,73.02736295,78.83348817,84.42543709,85.01063046,92.0009924,99.48022812,108.8436554,116.4751316,120.5339002,123.2884262,127.4511306,132.0838051,136.5991059,136.1783661,135.7591625
Mobile cellular subscriptions (per 100 people),Syria,SYR,0.183962696,1.195603908,2.330456249,6.728613061,12.97278861,15.8742484,24.05824328,30.11486497,32.85898581,45.9145095,52.36023519,56.82614811,57.41945892,57.17925359,69.94612757,74.52298021
Mobile cellular subscriptions (per 100 people),Tajikistan,TJK,0.018491956,0.025433739,0.201780746,0.713631429,1.984942666,3.824426221,30.46440362,29.66964374,50.15299755,65.60804735,77.94560824,81.23502936,82.04734262,92.63194377,96.06972949,99.58867028
Mobile cellular subscriptions (per 100 people),Tanzania,TZA,0.320679402,0.778100025,1.669326152,3.476731266,5.062449169,7.515307114,13.82819587,19.78114318,30.33945603,39.74137183,46.5165326,55.29653106,56.96062647,55.7173455,62.70380186,75.49194539
Mobile cellular subscriptions (per 100 people),Thailand,THA,4.845670931,11.86176404,27.17095763,33.37129642,41.28780674,46.27713253,60.503253,79.27063763,91.84432107,97.25521206,105.0619397,112.714004,122.9260548,134.8819857,138.7860081,146.4441042
Mobile cellular subscriptions (per 100 people),Timor-Leste,TLS,0,0,0,2.164403133,2.719061975,3.411897486,4.936836644,7.672936602,11.98397816,32.93081442,43.45669122,55.18097425,54.58496092,55.95946813,116.1136197,114.1693613
Mobile cellular subscriptions (per 100 people),Togo,TGO,0.998395379,1.846299995,3.126702866,4.493875669,5.97577669,7.592183484,12.05262298,19.68271045,24.9023139,34.18444341,39.59738917,39.93874647,47.81888288,59.98952468,61.96318168,64.96798974
Mobile cellular subscriptions (per 100 people),Tonga,TON,0.175433467,0.228660014,3.231089361,10.72694186,15.61369435,28.27877388,28.29927488,43.62891277,47.20008978,49.46613903,50.56619236,51.11049159,52.0920541,53.69365668,63.77431396,69.25331223
Mobile cellular subscriptions (per 100 people),Trinidad and Tobago,TTO,12.14979999,19.13284879,19.52295901,24.84965439,47.84031702,67.4981283,110.3042372,109.0218506,129.6752877,131.7696874,134.3150658,128.6038225,131.6913653,134.9228758,136.5285204,145.4189458
Mobile cellular subscriptions (per 100 people),Tunisia,TUN,1.204500089,3.893978704,5.689539149,18.8107514,36.29628543,54.68365314,70.00530736,74.12407326,80.54174102,90.84354737,102.0114066,112.2830234,114.9404759,112.495978,124.9776707,126.2861685
Mobile cellular subscriptions (per 100 people),Turkey,TUR,25.16380041,30.07882282,35.34412873,41.70577209,51.20234653,63.47303185,75.66334972,87.94778159,92.29310145,86.92142533,84.39011388,88.06572866,89.90814233,90.96975758,92.0323995,92.45799717
Mobile cellular subscriptions (per 100 people),Turkmenistan,TKM,0.164144962,0.176328679,0.173931808,0.193045244,1.039463944,2.1490961,4.377608609,7.595583111,22.25748091,41.1678769,60.69935858,98.86561961,108.0846988,110.1654037,127.2453927,135.9939734
Mobile cellular subscriptions (per 100 people),Turks and Caicos Islands,TCA,0,0,43.94601418,89.05703772,109.6899733,0,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),Tuvalu,TUV,0,0,0,0,5.106730671,13.11541566,15.95214357,17.73573751,0,9.607993851,15.16587678,19.90654206,25.79694122,31.14123466,34.865584,60.67849591
Mobile cellular subscriptions (per 100 people),Uganda,UGA,0.528348532,1.144918948,1.539669659,2.945083571,4.291723992,4.706477943,6.981552677,14.15897992,28.03966796,29.8725922,39.66474519,50.1475354,47.72341556,51.22432461,56.04810199,53.95330716
Mobile cellular subscriptions (per 100 people),Ukraine,UKR,1.675927027,4.596007036,7.696397252,13.65772731,29.0897363,64.00536482,105.2767922,119.0876067,120.558086,119.4564211,117.7678197,121.9416066,130.8590206,138.4411243,144.2788474,142.0030379
Mobile cellular subscriptions (per 100 people),United Arab Emirates,ARE,43.60213145,55.27485686,66.82174472,77.94350145,92.23151353,105.9133477,112.6626827,131.6533802,133.8983849,133.5212478,128.8176608,136.7594244,158.9763381,183.5446297,190.3476162,201.219729
Mobile cellular subscriptions (per 100 people),United Kingdom,GBR,73.83511897,78.32360974,82.93728874,90.95792762,99.4867395,108.4259834,115.252733,120.527906,121.3772695,122.8742004,122.2590493,121.9256338,122.7564922,122.3501829,121.1308315,121.5048919
Mobile cellular subscriptions (per 100 people),United States,USA,38.76720665,45.01340879,49.17630521,55.18089359,62.87475074,68.62220987,76.59637266,82.34696473,85.47738005,88.90512135,91.6239454,94.75188415,96.26929679,97.28308055,100.1748375,102.3083933
Mobile cellular subscriptions (per 100 people),Uruguay,URY,12.47749242,15.75282064,15.53114058,15.03020057,18.09909527,34.81132061,70.13284845,90.25647327,105.1463884,122.9476137,132.3477451,141.5210804,148.1833852,155.8020277,162.0767046,151.7998906
Mobile cellular subscriptions (per 100 people),Uzbekistan,UZB,0.213146717,0.507009442,0.730676652,1.238385659,2.073953104,2.709474049,9.397192442,20.84049076,44.63288059,58.28601992,73.222317,87.55682964,68.71862168,71.75462348,71.07276748,70.38355521
Mobile cellular subscriptions (per 100 people),Vanuatu,VUT,0.190030926,0.177634317,2.424242424,3.763425296,4.944873883,5.831862961,6.72878079,11.38627953,15.38777185,54.93869139,69.23321369,54.50030641,56.77287972,48.28371292,57.8122974,63.23949674
Mobile cellular subscriptions (per 100 people),Venezuela,VEN,22.29913391,26.01499674,25.82571685,27.20934415,32.10814595,46.85523169,69.32850172,86.53968776,98.14040558,99.27872501,97.09249744,98.92026985,103.7279644,103.5460059,101.1087376,95.29573416
Mobile cellular subscriptions (per 100 people),Vietnam,VNM,0.99816152,1.567564328,2.359044585,3.365415447,6.025909442,11.53831883,22.50396061,53.11803062,87.47047116,113.5761578,127.6386103,144.1078862,147.4487893,137.0761674,149.2271298,130.5154869
Mobile cellular subscriptions (per 100 people),Virgin Islands (U.S.),VIR,32.35198965,37.96085403,41.91188757,45.95108493,60.14445912,75.41251491,0,0,0,0,0,0,0,0,0,0
Mobile cellular subscriptions (per 100 people),West Bank and Gaza,PSE,0.219478704,5.315582599,7.443484991,7.67290408,12.4561417,15.86333669,22.43870313,27.19264946,34.08129118,45.48130592,64.19671809,69.52308496,73.90418602,73.61753936,72.20164028,77.96137302
Mobile cellular subscriptions (per 100 people),Yemen,YEM,0.172003414,0.772258636,2.475334873,3.344240537,7.11894611,10.68239832,13.55613495,19.2080591,27.62655448,34.59484888,44.79883685,45.80066974,53.00611199,62.42476561,61.61428564,52.67802604
Mobile cellular subscriptions (per 100 people),Zambia,ZMB,0.999409977,1.189172175,1.323640165,2.223663041,4.150449945,8.210719187,13.89398615,21.27891039,27.53452394,33.08795024,39.493598,57.23159576,71.3795871,68.23641206,64.27119101,71.13220948
Mobile cellular subscriptions (per 100 people),Zimbabwe,ZWE,2.251358635,2.636240282,2.826775664,3.011395989,3.500938501,5.293440718,6.886555198,9.844161327,13.18466229,31.47523504,59.96992158,70.62914059,95.08948552,100.5735343,85.15345214,90.12692886
